Nose_X;Nose_Y;Nose_Z;L_eye_inner_X;L_eye_inner_Y;L_eye_inner_Z;L_eye_X;L_eye_Y;L_eye_Z;L_eye_outer_X;L_eye_outer_Y;L_eye_outer_Z;R_eye_inner_X;R_eye_inner_Y;R_eye_inner_Z;R_eye_X;R_eye_Y;R_eye_Z;R_eye_outer_X;R_eye_outer_Y;R_eye_outer_Z;L_ear_X;L_ear_Y;L_ear_Z;R_ear_X;R_ear_Y;R_ear_Z;L_mouth_X;L_mouth_Y;L_mouth_Z;R_mouth_X;R_mouth_Y;R_mouth_Z;L_shoulder_X;L_shoulder_Y;L_shoulder_Z;R_shoulder_X;R_shoulder_Y;R_shoulder_Z;L_elbow_X;L_elbow_Y;L_elbow_Z;R_elbow_X;R_elbow_Y;R_elbow_Z;L_wrist_X;L_wrist_Y;L_wrist_Z;R_wrist_X;R_wrist_Y;R_wrist_Z;L_pinky_X;L_pinky_Y;L_pinky_Z;R_pinky_X;R_pinky_Y;R_pinky_Z;L_index_X;L_index_Y;L_index_Z;R_index_X;R_index_Y;R_index_Z;L_thumb_X;L_thumb_Y;L_thumb_Z;R_thumb_X;R_thumb_Y;R_thumb_Z;L_hip_X;L_hip_Y;L_hip_Z;R_hip_X;R_hip_Y;R_hip_Z;L_knee_X;L_knee_Y;L_knee_Z;R_knee_X;R_knee_Y;R_knee_Z;L_ankle_X;L_ankle_Y;L_ankle_Z;R_ankle_X;R_ankle_Y;R_ankle_Z;L_heel_X;L_heel_Y;L_heel_Z;R_heel_X;R_heel_Y;R_heel_Z;L_halux_X;L_halux_Y;L_halux_Z;R_halux_X;R_halux_Y;R_halux_Z
-78,91753905;16,63821167;141,8124516;-78,1788673;18,17048843;144,3744187;-78,21798024;19,13896574;144,5342292;-78,05387412;20,143692;144,6855999;-77,57086767;15,3801122;144,8487881;-77,3797717;14,49541871;145,3283388;-77,18540624;13,5382525;145,818333;-80,17078443;21,80527323;145,5908305;-79,84438072;12,42721524;147,122639;-79,44394539;18,2322884;140,4064629;-79,0326424;15,10275858;140,7364726;-85,83341119;32,07311774;133,7299608;-84,09184703;1,998117473;137,5422118;-90,857752;47,97422111;116,6588922;-90,6091781;-14,61254619;122,5491719;-85,53971615;34,31344334;105,6835508;-83,71000283;-1,593827841;109,1666694;-84,94061381;28,85192451;103,6828635;-83,45642688;2,046114188;106,1121844;-85,30051721;26,92716508;106,320187;-84,24865533;3,819442323;109,1868735;-85,36600361;28,56208925;106,7783967;-84,6815196;2,91721109;110,2512458;-83,94828322;24,38702747;92,86261483;-82,05161026;8,392149413;94,14064612;-82,93773927;23,01640433;59,81583326;-77,97300251;8,88965528;61,84643039;-80,27080061;20,28745198;32,1259861;-78,94528988;10,94598988;32,80183161;-81,62782993;18,80247102;28,01599614;-81,33105387;12,41939034;28,53951538;-70,91463133;22,26859758;25,10215464;-70,25594257;9,539685785;25,48529739
-78,98506758;16,44994888;141,7900251;-78,17644028;17,99893809;144,3589041;-78,23649075;18,93697694;144,5161536;-78,05665584;19,95224758;144,6720857;-77,65160585;15,18949002;144,8194238;-77,48188826;14,31652005;145,2964296;-77,26055086;13,33522529;145,7918664;-80,15504707;21,57938114;145,5917941;-79,92311276;12,23017509;147,0955489;-79,40164948;18,04893008;140,4029513;-79,09671751;14,89361966;140,7116415;-85,78723546;31,85286108;133,7715572;-84,15196132;1,749737546;137,4877672;-90,882131;47,86850566;116,6983801;-90,61385804;-14,80707771;122,4121567;-85,57294952;34,19981075;105,7189169;-83,72548018;-1,624017078;109,0692838;-84,98605475;28,74478901;103,7036674;-83,46049567;2,034289857;106,0454142;-85,266874;26,79649296;106,3555676;-84,26622723;3,795399627;109,1042854;-85,4186484;28,41579315;106,7893143;-84,69513483;2,880871007;110,1656648;-83,88339003;24,26961394;92,87568134;-81,87909191;8,279915889;94,16711975;-82,86005342;22,98870476;59,8262821;-77,88250502;8,858306926;61,85373186;-80,26687531;20,28756053;32,11859161;-78,92412016;10,95312112;32,75272105;-81,63662416;18,8116647;27,99505058;-81,3193853;12,42484812;28,46934735;-70,87760513;22,27680649;25,11150408;-70,15608769;9,567468146;25,51176251
-79,01050819;16,26481726;141,7787469;-78,14212037;17,83254946;144,3529337;-78,21412394;18,74341476;144,5096227;-78,01985913;19,76416163;144,6704275;-77,69749903;15,00846924;144,7999798;-77,54139192;14,14069293;145,2754471;-77,29900348;13,13650219;145,7745147;-80,10206924;21,34688552;145,6021043;-79,97119795;12,03215822;147,0737929;-79,34494938;17,86388964;140,4032418;-79,13468747;14,68847147;140,6922976;-85,77786385;31,61903532;133,8077463;-84,22282719;1,474274736;137,4208089;-90,91968251;47,73671856;116,7409175;-90,64963445;-15,02964362;122,2490257;-85,62937303;34,04857159;105,7414551;-83,77501917;-1,662155519;108,9552074;-85,03489228;28,5983956;103,7205808;-83,48746421;2,0211671;105,9662043;-85,23502644;26,62916653;106,3877867;-84,31671594;3,765670302;109,0028152;-85,50156576;28,2315828;106,7908912;-84,745531;2,836970646;110,0586468;-83,83465483;24,13780645;92,88514499;-81,7051067;8,148074168;94,19327811;-82,75859191;22,95192159;59,83343013;-77,7632533;8,813475619;61,86896212;-80,26511064;20,28848455;32,11200676;-78,90623458;10,9589531;32,70451828;-81,65399208;18,82343268;27,97580642;-81,31394069;12,43080868;28,40311982;-70,84765368;22,28092051;25,12016899;-70,05834555;9,594089941;25,53491678
-78,9894375;16,0798145;141,7779373;-78,07727934;17,66882488;144,3538147;-78,15389252;18,55736719;144,5111881;-77,9460486;19,57859871;144,677025;-77,70222543;14,83471;144,7896423;-77,54993062;13,96566125;145,2648958;-77,29383707;12,94168697;145,765686;-80,01295468;21,10991092;145,6191098;-79,98308804;11,8335058;147,0574908;-79,27584855;17,67584828;140,4058951;-79,14194957;14,48524558;140,6788833;-85,8020818;31,37810907;133,837453;-84,29980601;1,178023819;137,342634;-90,97333475;47,57615815;116,7865313;-90,71274007;-15,27587132;122,0670553;-85,701171;33,86046226;105,7517855;-83,85249184;-1,711139808;108,8293416;-85,0755561;28,4143905;103,7360957;-83,53581925;2,004269903;105,8754711;-85,19819917;26,42846706;106,4166605;-84,39956004;3,728993497;108,8824266;-85,60222169;28,01382315;106,7844199;-84,83111047;2,78505087;109,9308044;-83,80140301;23,99360322;92,89031018;-81,54278094;7,998698588;94,21558965;-82,62803617;22,90423953;59,83636106;-77,62216035;8,753631427;61,8914114;-80,26563738;20,28995553;32,10659255;-78,89330058;10,9628716;32,66040785;-81,68085154;18,83754643;27,95881542;-81,31615236;12,43678985;28,34658296;-70,82454419;22,28170054;25,1290929;-69,96618492;9,619285231;25,55414616
-78,92393924;15,88980199;141,78541;-77,98736281;17,50317603;144,3581433;-78,06485146;18,37511223;144,5162999;-77,84461042;19,39234733;144,6869372;-77,66709367;14,66266147;144,7859302;-77,50789476;13,78616246;145,2624307;-77,24803109;12,74702459;145,7627688;-79,89358585;20,86981416;145,6390149;-79,96224917;11,63155196;147,0450301;-79,19836526;17,48242281;140,408627;-79,11976794;14,28000424;140,6703619;-85,84687311;31,13537952;133,8608214;-84,37777441;0,868402757;137,2550991;-91,04406483;47,38653036;116,8348252;-90,79451519;-15,53856458;121,8769299;-85,77605007;33,64153694;105,7532602;-83,95010874;-1,773013302;108,6979575;-85,09479529;28,20088673;103,7536005;-83,6044453;1,980847007;105,7746495;-85,14897124;26,20333483;106,4430842;-84,51165451;3,684327177;108,7448213;-85,70221593;27,77217879;106,7734693;-84,94661634;2,724959283;109,7851514;-83,77882766;23,83908542;92,89067098;-81,40334098;7,834201756;94,22997471;-82,46503696;22,84534952;59,83469086;-77,47113841;8,678464186;61,91783763;-80,26841434;20,29148641;32,10250689;-78,8859949;10,96438772;32,6224094;-81,71615851;18,85283219;27,94487191;-81,32574941;12,44207916;28,30309868;-70,80615237;22,28092942;25,13960754;-69,88293191;9,642252015;25,56919214
-78,82168928;15,68842174;141,7982318;-77,88033952;17,32922457;144,3629711;-77,95910806;18,19059378;144,5209106;-77,72910954;19,20004864;144,6955153;-77,59933731;14,4845784;144,7858476;-77,42334806;13,59516301;145,2649026;-77,17259851;12,54650097;145,7622345;-79,75318066;20,62671905;145,6579939;-79,9196619;11,4213829;147,0336895;-79,11783873;17,28015292;140,4088325;-79,07450492;14,06778172;140,6646894;-85,89330258;30,89366656;133,8790024;-84,45210062;0,551899353;137,1598709;-91,12846367;47,1700522;116,8849217;-90,88244151;-15,80912664;121,6898444;-85,84375145;33,40168305;105,7496526;-84,06064527;-1,849263479;108,5665733;-85,08500132;27,97011144;103,7747612;-83,6929846;1,947855741;105,665293;-85,08524092;25,96593569;106,4672207;-84,64857833;3,630513141;108,5930653;-85,78598738;27,5187871;106,7615795;-85,08512694;2,656315201;109,6262911;-83,75846769;23,67620289;92,88559902;-81,29318451;7,656996683;94,23226157;-82,26804529;22,77713648;59,82888525;-77,32406331;8,588835111;61,94273325;-80,2730444;20,2924235;32,09986543;-78,88420409;10,96323387;32,59124015;-81,75720317;18,86727419;27,93543838;-81,34128819;12,44600407;28,27340867;-70,78866673;22,28101819;25,15286483;-69,81225858;9,661386767;25,57966094
-78,69449378;15,46963936;141,813175;-77,76500635;17,1398773;144,3662871;-77,84889957;17,9967029;144,5222839;-77,61438658;18,99518054;144,6992978;-77,50910722;14,29243074;144,7867083;-77,3092463;13,38598917;145,2691393;-77,08264973;12,33401287;145,7606022;-79,60277684;20,37946905;145,6728688;-79,87012167;11,19760257;147,0204115;-79,04101512;17,06509356;140,4037808;-79,0164254;13,84402718;140,6591804;-85,92296556;30,65319593;133,8935825;-84,51977523;0,233093068;137,0579053;-91,21763351;46,93142072;116,9353895;-90,96346501;-16,07878583;121,5143655;-85,9014221;33,15238831;105,7429106;-84,17973099;-1,941038305;108,4379867;-85,04931961;27,73489847;103,7975249;-83,80201449;1,902194255;105,548604;-85,01410495;25,7285337;106,4868409;-84,80623265;3,566154607;108,4308553;-85,84792187;27,26529866;106,7500371;-85,2406202;2,578244971;109,4591599;-83,72977279;23,50669233;92,8740226;-81,2121597;7,4694454;94,21879654;-82,03580992;22,7040695;59,82057513;-77,19302015;8,48654315;61,95937852;-80,27857668;20,29213387;32,09900622;-78,88739743;10,95944236;32,56660743;-81,80062836;18,87855444;27,93292133;-81,36121213;12,44826366;28,25632866;-70,76717051;22,28446757;25,16924033;-69,75798662;9,674593884;25,58482003
-78,55658175;15,22945598;141,8268139;-77,64959905;16,92892684;144,3668412;-77,74445767;17,78698424;144,5189447;-77,51388263;18,77163561;144,6961151;-77,40662405;14,07998112;144,7863845;-77,18032697;13,15446685;145,2722221;-76,99329701;12,1055798;145,7549226;-79,45381989;20,12602334;145,6812781;-79,82805741;10,95637153;147,0024052;-78,9760366;16,83392036;140,3906043;-78,95816472;13,60613841;140,6506821;-85,92433317;30,4126259;133,9057946;-84,58009447;-0,08494684;136,9494173;-91,29839565;46,67759297;116,9843141;-91,02809648;-16,33961944;121,3542849;-85,95486401;32,90464245;105,7321386;-84,30608112;-2,049147413;108,3115158;-85,0018496;27,50555453;103,8158333;-83,93211343;1,841156464;105,4254225;-84,95140366;25,50091141;106,4967955;-84,98124222;3,489833323;108,2619009;-85,89442119;27,02094623;106,736864;-85,40903577;2,489540688;109,2879479;-83,68266014;23,33208301;92,85433128;-81,15424633;7,273999558;94,18702942;-81,76466327;22,63303643;59,81305381;-77,08536353;8,374007791;61,96143266;-80,28328331;20,29029675;32,10081478;-78,89483558;10,95336822;32,54757551;-81,84364024;18,88483102;27,94060501;-81,38465255;12,44917387;28,249731;-70,73690308;22,29319506;25,18789825;-69,72324715;9,679997987;25,58382519
-78,42245543;14,96727431;141,8355585;-77,54060346;16,69275614;144,3637572;-77,65260949;17,55734532;144,5102382;-77,43716383;18,52562341;144,6848621;-77,30025019;13,8443497;144,7831689;-77,05043888;12,90026392;145,2714613;-76,91659206;11,86070227;145,7428763;-79,31660724;19,86432715;145,6816202;-79,80399616;10,69703674;146,9775435;-78,93114336;16,58526615;140,3664475;-78,91245505;13,35455933;140,6357676;-85,89631035;30,170659;133,9158529;-84,63413698;-0,399357233;136,8344105;-91,35667492;46,41723662;117,0295908;-91,07309184;-16,58548132;121,2083729;-86,01528713;32,66757335;105,714166;-84,43881286;-2,173775272;108,1839182;-84,96312872;27,28834104;103,8211821;-84,08146497;1,763086595;105,2969855;-84,91720966;25,28920846;106,4899861;-85,16917707;3,400707194;108,0898256;-85,94051501;26,79206934;106,7174182;-85,58659328;2,389260518;109,1157124;-83,61065776;23,15382277;92,82468283;-81,11102335;7,073366968;94,13591111;-81,44571431;22,57253712;59,81191317;-77,00269237;8,253982395;61,94460632;-80,28443994;20,28722218;32,10710542;-78,90559938;10,94560152;32,53275069;-81,88486484;18,88545643;27,96225685;-81,41146488;12,44969916;28,25125031;-70,69518558;22,30777245;25,20658094;-69,70948197;9,676668803;25,57620714
-78,30420203;14,68638793;141,835934;-77,44164277;16,4315287;144,3563572;-77,57593013;17,30722963;144,4960009;-77,38786539;18,25725796;144,6653658;-77,1955;13,58659639;144,7756239;-76,93047093;12,62698983;145,26444;-76,85976966;11,6024259;145,7228063;-79,19865143;19,59340967;145,6730363;-79,80226247;10,42278953;146,9446515;-78,91191022;16,32070661;140,3289993;-78,88908413;13,09298082;140,6111777;-85,8476513;29,92736756;133,9227966;-84,68316023;-0,706345398;136,7134661;-91,38177065;46,15965981;117,069326;-91,10133327;-16,81278831;121,0720007;-86,09384966;32,44783273;105,6851695;-84,57339739;-2,313969255;108,0514366;-84,95338418;27,08581217;103,805308;-84,24298959;1,668141391;105,1661049;-84,92942882;25,09622581;106,459503;-85,36146868;3,299310008;107,9185789;-86,00331772;26,58266164;106,6862035;-85,76629332;2,277546208;108,944759;-83,51379062;22,97359429;92,78365128;-81,0767294;6,870574311;94,06602049;-81,06362127;22,53135371;59,82544731;-76,94183581;8,12936856;61,9078879;-80,27821306;20,28410105;32,12113087;-78,9186573;10,93677063;32,52032508;-81,92459395;18,88140684;28,00173194;-81,44158704;12,45124414;28,25858696;-70,64335522;22,32678838;25,2216567;-69,71584425;9,665012315;25,56227201
-78,20885801;14,39324616;141,8251598;-77,35279836;16,14923952;144,3442683;-77,51263676;17,03971694;144,476488;-77,36289418;17,97097511;144,6383829;-77,09478813;13,31115678;144,7626377;-76,82700154;12,34108397;145,2492979;-76,82471337;11,33621112;145,6938753;-79,10359426;19,31421655;145,6554402;-79,82038467;10,14005734;146,9036978;-78,91831633;16,04473521;140,2772478;-78,89202911;12,82741876;140,5744936;-85,79268732;29,68455833;133,9249995;-84,72715095;-1,001168158;136,5882378;-91,36978543;45,91316879;117,1021288;-91,11934671;-17,02093053;120,9396493;-86,19714657;32,24934437;105,6424017;-84,69958814;-2,467159814;107,9117094;-84,98641386;26,89824291;103,7629624;-84,4032663;1,558875453;105,0378194;-84,99803065;24,92250249;106,4011483;-85,54367549;3,188117948;107,7528714;-86,0955236;26,39505998;106,6390544;-85,935578;2,156209963;108,7773476;-83,4000225;22,79375781;92,73086798;-81,05233262;6,668877834;93,97939159;-80,59835883;22,51697495;59,86426858;-76,89702198;8,003122175;61,85387146;-80,25982237;20,28310465;32,14827326;-78,93309693;10,92733153;32,50823146;-81,96444201;18,87532399;28,0630955;-81,4742311;12,45529597;28,26971522;-70,58764381;22,34669453;25,22858834;-69,73943335;9,64665782;25,54310296
-78,13698237;14,09559074;141,8017949;-77,27101944;15,85236868;144,3275796;-77,45761286;16,76035192;144,4523876;-77,35375845;17,67428957;144,6054834;-76,99784814;13,02430392;144,7436397;-76,74200584;12,04991468;145,2251188;-76,80863984;11,06810469;145,6562647;-79,03130771;19,0297544;145,6294532;-79,85049295;9,856777195;146,8557801;-78,94362104;15,76347445;140,2120218;-78,91825519;12,56437408;140,5247794;-85,74534009;29,44513758;133,9211;-84,7646706;-1,279271217;136,4612844;-91,32493332;45,68318571;117,1271581;-91,13423294;-17,21200873;120,8070222;-86,32539831;32,07317585;105,5853101;-84,80413337;-2,629108191;107,7644233;-85,06574441;26,72509803;103,6938986;-84,54542247;1,440215096;104,918614;-85,12162879;24,76735341;106,3154322;-85,69785107;3,071406668;107,597937;-86,22121458;26,23019069;106,5748878;-86,07821532;2,028658966;108,6160256;-83,28420969;22,61764558;92,66725594;-81,04608374;6,471552481;93,87906641;-80,03039858;22,53413021;59,93971504;-76,86205663;7,878179855;61,78800937;-80,22413672;20,28730597;32,19672502;-78,94841021;10,91747129;32,49460996;-82,00659722;18,87119583;28,15151722;-81,50748091;12,46306398;28,28340754;-70,5382145;22,36241783;25,22299829;-69,77655832;9,623847065;25,52004471
-78,08337714;13,80012481;141,7661431;-77,19188509;15,54758777;144,3068283;-77,40456085;16,47513459;144,4247355;-77,34992184;17,37529941;144,5686783;-76,90282655;12,73214979;144,7187883;-76,67384861;11,75972626;145,1921611;-76,80593149;10,80287772;145,6111971;-78,97910818;18,74446666;145,5962073;-79,88232947;9,580146959;146,8028252;-78,97624953;15,48262714;140,1359598;-78,95909436;12,30875221;140,462896;-85,71407854;29,21202706;133,9108274;-84,79378188;-1,537715621;136,335388;-91,25836578;45,47085929;117,1439789;-91,151577;-17,38976212;120,6719725;-86,4728707;31,91775374;105,5158719;-84,87784456;-2,794548627;107,6105032;-85,18340894;26,56594968;103,6034991;-84,65589177;1,318544767;104,8141477;-85,2871742;24,62951542;106,2082367;-85,80925442;2,954275348;107,4582768;-86,37476367;26,08750438;106,4964386;-86,18074502;1,899098048;108,4631305;-83,1843555;22,4493922;92,59476685;-81,06989455;6,28163459;93,76851388;-79,34819243;22,58379711;60,06112625;-76,83167992;7,7573384;61,71704473;-80,16671235;20,30045898;32,27757893;-78,96465123;10,90717442;32,47850887;-82,05296712;18,87379813;28,27441417;-81,53863567;12,47523035;28,30015237;-70,50641211;22,36871338;25,20218864;-69,82474081;9,598505076;25,49383606
-78,03994772;13,51080695;141,7202329;-77,11218845;15,23971207;144,2827974;-77,3486335;16,18870943;144,3947237;-77,34281915;17,08023174;144,5299389;-76,80796089;12,43904684;144,6889713;-76,61930887;11,47421215;145,1517772;-76,81063417;10,5428413;145,560676;-78,94331476;18,46316363;145,5571475;-79,90672952;9,314725746;146,7470784;-79,00413051;15,20581357;140,0529212;-79,00374582;12,06250071;140,3913672;-85,69992241;28,98730359;133,8952592;-84,8128745;-1,775909968;136,212891;-91,18503581;45,27294322;117,1524099;-91,17460172;-17,55794403;120,534289;-86,62922821;31,7797462;105,4382845;-84,92257014;-2,958317672;107,4507459;-85,3214325;26,42080136;103,5017156;-84,73148346;1,200139991;104,7266374;-85,47293729;24,50748177;106,0896709;-85,87378994;2,841290733;107,3358805;-86,54272382;25,96508162;106,4096668;-86,23979376;1,771482881;108,3197142;-83,11619186;22,29324272;92,51593245;-81,13338144;6,101693267;93,65115373;-78,55523844;22,66299295;60,23277997;-76,80202372;7,643091606;61,64721912;-80,08500237;20,32667382;32,40355442;-78,9823973;10,89637787;32,46044943;-82,10453427;18,88803135;28,4415474;-81,56521829;12,49184849;28,3229629;-70,50106961;22,36190049;25,16657159;-69,88452022;9,571357707;25,46383613
-77,99959734;13,22877144;141,6673577;-77,03222881;14,93123466;144,2562569;-77,28854882;15,90384244;144,3634901;-77,32871157;16,79245379;144,4908579;-76,71348164;12,14730531;144,6555576;-76,57586316;11,19444941;145,1060384;-76,81870919;10,28793514;145,5070182;-78,92037792;18,19006457;145,5139457;-79,91827122;9,061713513;146,6905584;-79,01936573;14,93440279;139,9671768;-79,04326399;11,82475529;140,313881;-85,69799129;28,77194895;133,8763965;-84,8207605;-1,995317509;136,0954649;-91,11974396;45,08323893;117,1525122;-91,20394122;-17,71882465;120,3949427;-86,78147653;31,65545963;105,3581115;-84,95242915;-3,116321137;107,2852635;-85,45633686;26,28997271;103,400391;-84,7816538;1,089660826;104,6536536;-85,65435898;24,39965734;105,97127;-85,9007614;2,735499138;107,2291522;-86,70821883;25,86009242;106,3219022;-86,2647701;1,648891745;108,1848088;-83,08809634;22,15265443;92,43363539;-81,23869522;5,933692829;93,53017333;-77,67341735;22,76546183;60,45177595;-76,77069019;7,537508265;61,58288016;-79,979226;20,36993231;32,58595051;-79,00254007;10,88508464;32,44243117;-82,16101705;18,91817753;28,66279797;-81,58611412;12,51236467;28,35721045;-70,52494744;22,34149337;25,12041603;-69,9598199;9,541544978;25,4278934
-77,95937524;12,95400228;141,6112972;-76,95662474;14,62385229;144,2277727;-77,22732279;15,62248597;144,3319374;-77,30922886;16,51342989;144,4525352;-76,6229339;11,85848565;144,6199597;-76,54317597;10,92035457;145,0571952;-76,82909055;10,03716569;145,4523479;-78,90732587;17,9284053;145,4684563;-79,91633374;8,819768501;146,6346283;-79,02080343;14,66902229;139,8827316;-79,07318749;11,59354545;140,2345953;-85,70140765;28,56623832;133,8562943;-84,81653184;-2,198421931;135,9842934;-91,07375455;44,89514963;117,1447079;-91,23772405;-17,8725778;120,2554641;-86,91695565;31,5421003;105,2809801;-84,9873203;-3,265826202;107,114425;-85,56615769;26,17373582;103,3097518;-84,82357804;0,989391389;104,5893677;-85,81119637;24,30440564;105,8625586;-85,90822092;2,638220348;107,1335835;-86,85662468;25,76939874;106,2394026;-86,27326297;1,533542033;108,0558991;-83,09845468;22,02965896;92,3512008;-81,37848303;5,779012729;93,40862461;-76,7407181;22,88299024;60,70794147;-76,73693323;7,442237772;61,52586842;-79,85239976;20,43331355;32,83036782;-79,02593557;10,87335165;32,42724093;-82,22061154;18,96699299;28,94352864;-81,60210537;12,53572028;28,40891985;-70,57210944;22,31134282;25,07168916;-70,05617074;9,507003046;25,38316485
-77,92130498;12,68767985;141,5554605;-76,89299399;14,32090667;144,19765;-77,17125718;15,34757027;144,3005909;-77,28967922;16,24472248;144,4155879;-76,54292002;11,57539487;144,5831902;-76,5229683;10,65283608;145,0071547;-76,84309394;9,790640715;145,3982051;-78,90171351;17,68064949;145,4225626;-79,90451377;8,586937824;146,5797681;-79,01326101;14,41169507;139,8029057;-79,09378714;11,36812758;140,1574156;-85,70548519;28,37050258;133,8361614;-84,79984665;-2,387392693;135,8803494;-91,0529885;44,70433975;117,1299039;-91,27238538;-18,01786587;120,1178115;-87,02696764;31,43833081;105,2112167;-85,04256154;-3,405208105;106,9406629;-85,63753744;26,07199851;103,235528;-84,87282328;0,899378675;104,5276588;-85,93317506;24,22013736;105,7685428;-85,91356036;2,549384372;107,0440797;-86,98026326;25,69010104;106,1655075;-86,28186653;1,427010085;107,9305801;-83,13658137;21,92474177;92,27252143;-81,53736405;5,638656991;93,28958737;-75,80422649;23,00680024;60,98591746;-76,70187029;7,358625779;61,47573646;-79,70932433;20,51796063;33,13284797;-79,05294352;10,86115903;32,41736135;-82,27957528;19,03467776;29,27929781;-81,61533954;12,56050033;28,48191744;-70,62665078;22,28009794;25,03121394;-70,17730306;9,465490216;25,32766049
-77,89053296;12,43356297;141,5022596;-76,84892808;14,02887455;144,1660265;-77,12756008;15,08408696;144,2695483;-77,2762041;15,98945041;144,3801991;-76,48094333;11,30326494;144,5456573;-76,51731884;10,39521409;144,9571706;-76,86257805;9,550925666;145,3453877;-78,90134527;17,4488849;145,3779058;-79,88878497;8,362612564;146,5256316;-79,00405401;14,16700581;139,7301321;-79,10823884;11,15048675;140,0854147;-85,71024655;28,18572371;133,8158432;-84,77150143;-2,562922428;135,7845179;-91,0578105;44,51043132;117,1095495;-91,30448522;-18,15322689;119,984636;-87,10911928;31,34406842;105,1510557;-85,12121161;-3,533719065;106,7696993;-85,66940137;25,98428838;103,1780432;-84,9354153;0,818081757;104,465276;-86,02148897;24,14557677;105,6893142;-85,92521392;2,467865489;106,957622;-87,07974644;25,62000874;106,1003539;-86,29823794;1,330066534;107,8083773;-83,18663496;21,83713456;92,20182576;-81,69572596;5,513545168;93,17612852;-74,91119003;23,12862724;61,26858095;-76,66824038;7,287792706;61,43056707;-79,55465468;20,62225354;33,47859146;-79,08296219;10,8482409;32,41401852;-82,33178218;19,1181729;29,65301216;-81,62790978;12,58510717;28,57521545;-70,66301831;22,26091396;25,01147694;-70,32169027;9,415777898;25,26179452
-77,87197203;12,19736126;141,4529549;-76,82871707;13,75661875;144,1330849;-77,10161649;14,83849307;144,2386041;-77,27312903;15,75210821;144,346233;-76,44232187;11,04904455;144,5073243;-76,52652346;10,15284686;144,907862;-76,88798638;9,322739756;145,2940774;-78,90393587;17,23482233;145,3356758;-79,87503133;8,148332431;146,4714315;-78,99886673;13,94129523;139,6659246;-79,12002402;10,94495881;140,0205544;-85,72016468;28,01336825;133,793974;-84,73353284;-2,723844164;135,6975366;-91,08365036;44,31703064;117,0856618;-91,33273876;-18,27838462;119,8595009;-87,16660809;31,25982065;105,1008035;-85,21304511;-3,651677555;106,6101008;-85,67122951;25,90991667;103,1335568;-85,00544399;0,742978908;104,4033536;-86,08556125;24,08003292;105,6217105;-85,93980427;2,391507457;106,8746934;-87,16137073;25,55793401;106,0421409;-86,31850702;1,242030919;107,6914963;-83,23261182;21,76521626;92,14296056;-81,83425832;5,404626065;93,07090807;-74,10088905;23,24151833;61,54053728;-76,63942198;7,230517334;61,38796997;-79,39033427;20,7419936;33,84465011;-79,11415216;10,83398644;32,4168174;-82,36853011;19,2115646;30,03706754;-81,64030443;12,60793956;28,68224953;-70,64828927;22,27032296;25,02513026;-70,48080385;9,358447326;25,18912532
-77,86732733;11,98432316;141,4079581;-76,83138636;13,51254435;144,099272;-77,09501506;14,6165399;144,2075295;-77,28141396;15,53679594;144,3134534;-76,427861;10,81894502;144,4681118;-76,54795497;9,931006584;144,8594848;-76,91745563;9,11098181;145,2441595;-78,90680024;17,03910371;145,2966077;-79,86685143;7,946898681;146,4165131;-78,99897116;13,74014694;139,6110081;-79,13092053;10,75607154;139,9637536;-85,74133914;27,85434512;133,7687939;-84,68845009;-2,868010909;135,6198256;-91,12196662;44,12996878;117,0607905;-91,35877341;-18,39469345;119,7465881;-87,2049485;31,18578091;105,0596691;-85,29933448;-3,761003286;106,4711927;-85,65719992;25,84784163;103,0968837;-85,06821364;0,67078578;104,3467322;-86,1372222;24,0232175;105,5618059;-85,94482936;2,316935297;106,7987829;-87,23250781;25,50348917;105,9889279;-86,32996767;1,160081988;107,5840332;-83,26234509;21,70679821;92,09845363;-81,93803537;5,312603977;92,97551863;-73,39884372;23,34052162;61,7906976;-76,61802021;7,186934308;61,34583342;-79,2127388;20,87212844;34,2059365;-79,14352872;10,81750202;32,42410696;-82,37838291;19,30810031;30,40033998;-81,65058799;12,62754127;28,79270652;-70,54688703;22,32616145;25,08286017;-70,64000355;9,295950512;25,11586552
-77,8738446;11,79636576;141,3673219;-76,85071944;13,30111188;144,0653849;-77,10494131;14,42062026;144,1763521;-77,29838178;15,34491294;144,281769;-76,43344072;10,61552161;144,4282485;-76,57657807;9,732152189;144,8122313;-76,9474388;8,918124311;145,1955241;-78,90671515;16,86023467;145,2611289;-79,86458633;7,760312957;146,3607931;-79,00066668;13,56551437;139,5655554;-79,1402322;10,58584192;139,9151848;-85,77764671;27,70775512;133,7392555;-84,63813026;-2,994238725;135,5512304;-91,16186792;43,95439622;117,0377707;-91,38586512;-18,50454931;119,6497453;-87,22875586;31,1208127;105,0265301;-85,35976553;-3,865656672;106,3603406;-85,63983996;25,79595287;103,0637872;-85,10602459;0,597362263;104,3017427;-86,18569632;23,97438352;105,5067756;-85,92398058;2,239507153;106,7345209;-87,29804936;25,45620182;105,9397763;-86,31619574;1,079110813;107,4902448;-83,26936903;21,65928071;92,06884582;-81,99936127;5,237359197;92,88988413;-72,81408445;23,42314313;62,01349982;-76,60472638;7,156262618;61,30264664;-79,01019892;21,00958598;34,54162154;-79,16745517;10,79785988;32,4338725;-82,34643074;19,40337318;30,71657804;-81,65475322;12,64266636;28,89614775;-70,32765998;22,4446074;25,19035953;-70,78165623;9,231982661;25,04940165
